age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
25,BW,master,business,Finance,49833,0.044,18096,0.208,44334,589472,11336,Apartment,HE,10
28,HH,none,none,TechSelfTaught,36415,0.045,59504,0.12,33860,199276,4529,Maisonette,NW,0
21,NW,master,education,Education,40344,0.025,14856,0.107,14010,362296,7876,Penthouse,BW,12
28,BE,master,education,Education,47080,0.024,61502,0.109,25828,104916,3747,Loft,BY,0
20,HH,master,social_sciences,SocialCare,39836,0.029,15832,0.073,47384,151713,5619,Apartment,NW,5
23,BE,apprenticeship,SkilledTrade,SkilledTrade,44925,0.013,31705,0.096,34642,718479,7407,Penthouse,NW,40
22,HH,bachelor,economics,Finance,44269,0.05,27403,0.219,10858,919448,9994,Penthouse,BW,20
25,NW,none,none,Sales,44618,0.054,29404,0.081,30140,442827,4473,Loft,BY,12
22,HE,master,education,Education,45113,0.021,48948,0.059,48163,374484,8511,Maisonette,BW,9
27,BY,master,computer_science,STEM,77082,0.056,46066,0.233,48605,442827,4473,Loft,BY,3
19,BE,master,data_science,STEM,73802,0.067,31368,0.236,16076,288569,4891,Penthouse,BY,2
29,BW,none,none,Service,30106,0.017,54400,0.083,14827,708064,6104,Apartment,HE,40
28,HE,apprenticeship,Mechatronics,Mechatronics,33039,0.027,67692,0.086,15336,517235,7285,Apartment,BY,26
18,BY,apprenticeship,Retail,Retail,24058,0.013,35844,0.081,5041,422170,5705,Penthouse,NW,40
24,HH,apprenticeship,OfficeAdmin,OfficeAdmin,32421,0.039,28990,0.065,12110,410187,5619,Apartment,HH,18
24,BE,apprenticeship,SkilledTrade,SkilledTrade,37497,0.019,40013,0.149,49985,595930,5182,Apartment,NW,37
24,NW,bachelor,engineering,STEM,57670,0.068,45641,0.119,1968,587523,7437,Apartment,BW,8
25,HH,master,education,Education,41299,0.022,31815,0.05,49812,517235,7285,Apartment,BY,26
25,BY,bachelor,social_sciences,SocialCare,36845,0.027,5526,0.055,16591,490268,10658,Loft,HH,30
29,NW,apprenticeship,Retail,Retail,31210,0.038,10996,0.058,45887,1250596,10781,Maisonette,BE,40
20,HE,bachelor,data_science,STEM,61415,0.078,28913,0.151,30797,229026,5586,Penthouse,BY,2
21,HE,master,education,Education,50374,0.022,13998,0.057,36620,229026,5586,Penthouse,BY,10
19,HE,master,engineering,STEM,74697,0.072,32990,0.248,1319,865980,10188,Loft,HH,6
19,BW,master,social_sciences,SocialCare,40440,0.029,31553,0.097,28571,1086930,9290,Loft,NW,40
20,NW,none,none,Sales,37372,0.036,25205,0.053,49857,401388,4316,Apartment,BY,20
18,HE,master,business,Finance,55033,0.05,39930,0.188,7932,332754,5367,Penthouse,BW,3
18,BY,none,none,Service,31533,0.026,44671,0.051,897,653112,6948,Maisonette,HE,38
19,BW,master,business,Finance,62665,0.05,5934,0.21,7124,264565,7559,Maisonette,NW,4
26,NW,bachelor,education,Education,44697,0.022,49295,0.074,42315,718479,7407,Penthouse,NW,33
18,BY,bachelor,engineering,STEM,57229,0.066,33825,0.157,18820,704880,6408,Loft,NW,9
27,BE,apprenticeship,Retail,Retail,28891,0.037,37763,0.056,44018,412844,7118,Loft,BY,19
30,BY,apprenticeship,Logistics,Logistics,33929,0.036,22274,0.104,35350,640528,6536,Maisonette,NW,25
26,NW,master,education,Education,40782,0.024,23783,0.108,34972,718479,7407,Penthouse,NW,34
25,BW,apprenticeship,Retail,Retail,30863,0.011,4758,0.136,19632,775010,8158,Apartment,BW,40
30,NW,bachelor,data_science,STEM,57838,0.065,16341,0.18,45180,558888,9636,Maisonette,HE,8
25,BY,none,none,SkilledTrade,35203,0.028,52322,0.139,45728,187572,6468,Maisonette,BW,0
26,BY,master,arts_humanities,Arts,43128,0.027,42881,0.032,40721,442827,4473,Loft,BY,24
30,BW,bachelor,psychology,SocialCare,32287,0.026,23860,0.065,4547,587523,7437,Apartment,BW,33
26,BE,none,none,SkilledTrade,39576,0.03,29577,0.087,31671,227556,6321,Penthouse,BY,5
21,HE,master,arts_humanities,Arts,37510,0.011,19656,0.062,44177,352704,11022,Apartment,BW,20
29,BE,apprenticeship,OfficeAdmin,OfficeAdmin,35762,0.038,57675,0.132,35792,254082,2703,Maisonette,BW,0
19,BE,master,economics,Finance,55079,0.066,9349,0.159,21331,1086930,9290,Loft,NW,15
20,BY,none,none,Service,29281,0.026,29896,0.108,39027,136692,3797,Maisonette,NW,0
30,HE,bachelor,arts_humanities,Arts,34837,0.011,59064,0.064,11967,953760,9935,Loft,HE,40
24,BE,bachelor,business,Finance,49171,0.044,25419,0.161,16917,286770,8690,Maisonette,BE,4
29,BE,none,none,TechSelfTaught,40895,0.041,45545,0.154,20183,636500,6700,Penthouse,NW,17
19,BE,none,none,SkilledTrade,32304,0.024,5380,0.077,2095,794020,10730,Loft,BE,40
27,HE,none,none,TechSelfTaught,42641,0.044,9701,0.138,36885,406033,7661,Apartment,BE,10
21,BW,master,engineering,STEM,64855,0.052,13873,0.207,4761,406033,7661,Apartment,BE,5
20,NW,master,education,Education,44129,0.027,46223,0.054,54,180480,4512,Loft,HH,0
21,HE,master,engineering,STEM,61093,0.053,14094,0.16,45024,669300,6693,Maisonette,BW,10
25,BY,none,none,TechSelfTaught,46938,0.048,58292,0.2,41642,209715,6355,Penthouse,BW,0
22,BE,master,engineering,STEM,60162,0.064,16650,0.142,17131,1069965,11505,Apartment,BW,15
29,BE,none,none,Sales,48044,0.05,58905,0.124,4415,109260,3642,Penthouse,BW,0
21,NW,apprenticeship,OfficeAdmin,OfficeAdmin,38182,0.036,40807,0.133,43044,551430,6127,Apartment,HH,17
22,BE,bachelor,business,Finance,54364,0.07,12382,0.238,32186,788082,8474,Maisonette,HE,9
20,BY,master,business,Finance,52146,0.053,48390,0.14,16533,277750,5050,Loft,BE,1
22,BE,none,none,Service,26316,0.016,12114,0.055,2408,481800,4380,Loft,NW,40
23,BW,none,none,TechSelfTaught,47854,0.062,50753,0.107,14507,515160,8586,Loft,BE,8
28,HH,apprenticeship,Mechatronics,Mechatronics,37825,0.017,14962,0.077,2510,811426,10538,Apartment,BY,40
21,BY,apprenticeship,Retail,Retail,28723,0.017,51281,0.079,27243,825945,10455,Apartment,BY,40
18,HE,apprenticeship,SkilledTrade,SkilledTrade,36866,0.037,32269,0.088,36746,678419,5701,Penthouse,BW,23
25,BW,master,business,Finance,50920,0.045,53,0.233,46059,854572,8062,Penthouse,NW,17
29,BE,master,mathematics,STEM,73676,0.054,1979,0.249,22043,270135,3915,Apartment,HH,3
21,BY,master,education,Education,45419,0.024,50068,0.083,8083,286770,8690,Maisonette,BE,2
23,HE,apprenticeship,SkilledTrade,SkilledTrade,34086,0.037,9916,0.136,13166,760227,7527,Penthouse,NW,29
29,NW,none,none,Service,32975,0.016,20173,0.031,966,794020,10730,Loft,BE,40
25,BY,bachelor,business,Finance,42743,0.048,44651,0.159,29847,674829,6957,Penthouse,HH,15
30,HE,apprenticeship,Retail,Retail,27961,0.024,35124,0.137,9502,241735,3719,Apartment,BY,4
22,HH,apprenticeship,OfficeAdmin,OfficeAdmin,32708,0.028,31842,0.121,14249,442827,4473,Loft,BY,20
22,NW,master,healthcare,Healthcare,46720,0.023,13307,0.138,11149,181445,3299,Loft,HE,4
25,BY,apprenticeship,SkilledTrade,SkilledTrade,43458,0.036,32051,0.141,29632,187572,6468,Maisonette,BW,1
29,BW,none,none,SkilledTrade,38474,0.037,28169,0.139,35691,595930,5182,Apartment,NW,19
27,NW,master,education,Education,42298,0.02,17073,0.093,42270,595930,5182,Apartment,NW,29
29,BW,none,none,SkilledTrade,30817,0.028,30322,0.136,27914,318528,9954,Apartment,BE,10
20,BW,none,none,TechSelfTaught,42573,0.042,24424,0.092,22862,708064,6104,Apartment,HE,20
25,BY,master,engineering,STEM,63333,0.057,12959,0.193,45533,550229,11707,Penthouse,BY,7
24,NW,master,computer_science,STEM,56849,0.065,22359,0.238,8492,919448,9994,Penthouse,BW,12
26,BY,none,none,Sales,42907,0.05,23669,0.091,7022,490268,10658,Loft,HH,14
19,BW,bachelor,healthcare,Healthcare,39642,0.036,47313,0.083,12253,406033,7661,Apartment,BE,9
27,BE,apprenticeship,SkilledTrade,SkilledTrade,37823,0.012,57139,0.103,14130,568008,6762,Loft,BW,40
18,HE,bachelor,computer_science,STEM,50283,0.073,35619,0.246,35119,991186,11942,Maisonette,BY,13
26,NW,master,arts_humanities,Arts,32592,0.024,10108,0.076,20593,241735,3719,Apartment,BY,14
28,BW,master,education,Education,50301,0.025,32173,0.113,34856,338240,5285,Apartment,HH,6
18,BE,master,psychology,SocialCare,38384,0.026,28292,0.099,36913,490268,10658,Loft,HH,19
27,NW,master,healthcare,Healthcare,41684,0.029,46280,0.095,17714,1090260,10095,Penthouse,HE,40
22,BE,bachelor,mathematics,STEM,59359,0.064,16453,0.102,35997,401388,4316,Apartment,BY,8
21,BY,apprenticeship,Mechatronics,Mechatronics,33525,0.03,38053,0.059,13457,573459,8311,Loft,HH,26
20,HE,apprenticeship,Mechatronics,Mechatronics,34026,0.036,31402,0.112,32552,355607,9611,Maisonette,HH,9
25,BE,none,none,TechSelfTaught,51110,0.063,17078,0.129,17946,332640,3360,Apartment,NW,7
24,HH,none,none,TechSelfTaught,49636,0.041,36853,0.157,24935,732360,8616,Penthouse,HE,16
30,NW,bachelor,computer_science,STEM,64287,0.078,10617,0.211,34010,303870,8682,Maisonette,BW,4
26,HH,bachelor,social_sciences,SocialCare,34082,0.023,31460,0.084,32426,191607,4913,Penthouse,HH,3
28,BE,none,none,SkilledTrade,32650,0.026,64440,0.126,7080,1040052,9204,Loft,NW,40
30,HH,bachelor,mathematics,STEM,53194,0.055,11857,0.159,9478,126945,2821,Maisonette,BY,2
25,BE,none,none,SkilledTrade,37116,0.027,51695,0.119,31256,558000,6200,Loft,BE,24
24,NW,master,data_science,STEM,70947,0.052,26954,0.23,7398,596919,8651,Penthouse,BW,5
28,BW,master,economics,Finance,66289,0.064,14614,0.151,43106,517235,7285,Apartment,BY,7
26,BE,none,none,Service,25899,0.023,14343,0.072,43710,442827,4473,Loft,BY,34
27,HH,none,none,SkilledTrade,33135,0.038,17110,0.081,4822,317044,6097,Apartment,HE,14
29,BW,master,engineering,STEM,57231,0.076,34747,0.244,6804,638280,5910,Apartment,HE,6
24,HE,bachelor,business,Finance,53446,0.049,25033,0.193,13730,574368,11966,Maisonette,NW,8
18,BW,bachelor,engineering,STEM,54386,0.064,7233,0.172,8624,1144304,9616,Loft,HH,16
26,BE,master,data_science,STEM,74421,0.073,16803,0.229,22509,326295,7251,Maisonette,HE,3
27,BY,apprenticeship,Logistics,Logistics,27353,0.018,38480,0.059,4073,241735,3719,Apartment,BY,6
23,HE,none,none,SkilledTrade,35734,0.035,30994,0.064,4164,645696,5472,Apartment,HH,27
27,NW,bachelor,psychology,SocialCare,39617,0.026,31331,0.068,32187,491862,11711,Loft,HE,20
24,HE,apprenticeship,Logistics,Logistics,30991,0.037,54117,0.06,16632,326502,9894,Maisonette,BW,8
18,HH,apprenticeship,Logistics,Logistics,26230,0.024,36345,0.098,18023,664480,8306,Maisonette,NW,40
25,BY,bachelor,mathematics,STEM,51008,0.066,61842,0.226,313,904708,11452,Maisonette,HE,13
21,NW,none,none,SkilledTrade,41448,0.023,15133,0.095,12784,355607,9611,Maisonette,HH,13
25,BW,master,engineering,STEM,58790,0.051,30931,0.165,7214,241735,3719,Apartment,BY,2
21,BY,apprenticeship,SkilledTrade,SkilledTrade,36088,0.032,37993,0.114,27050,241735,3719,Apartment,BY,3
28,HE,master,arts_humanities,Arts,40054,0.024,53645,0.052,16946,334656,5229,Maisonette,BE,6
24,NW,bachelor,psychology,SocialCare,37306,0.024,54790,0.07,6401,574368,11966,Maisonette,NW,28
28,BY,apprenticeship,Retail,Retail,22944,0.028,58251,0.135,45083,536152,4622,Apartment,HE,39
29,HE,none,none,SkilledTrade,31951,0.03,36761,0.124,19499,362296,7876,Penthouse,BW,12
22,HE,none,none,Sales,40417,0.058,8177,0.173,20292,187572,6468,Maisonette,BW,4
30,HE,bachelor,healthcare,Healthcare,36923,0.023,12473,0.061,22512,587523,7437,Apartment,BW,32
29,NW,apprenticeship,Mechatronics,Mechatronics,35723,0.018,15552,0.123,42882,363510,4039,Apartment,BW,14
29,BW,apprenticeship,SkilledTrade,SkilledTrade,43795,0.028,1822,0.054,8856,181445,3299,Loft,HE,13
22,NW,none,none,Sales,42402,0.03,25116,0.143,9379,401388,4316,Apartment,BY,8
19,BE,none,none,Service,31707,0.013,36993,0.044,44055,788082,8474,Maisonette,HE,40
23,HE,bachelor,mathematics,STEM,54427,0.058,5413,0.247,5551,556270,10114,Penthouse,BW,7
19,BY,master,computer_science,STEM,79608,0.077,4970,0.174,26845,865980,10188,Loft,HH,9
18,HH,none,none,TechSelfTaught,46491,0.066,19815,0.116,15203,448857,8469,Loft,HH,10
18,BE,apprenticeship,Retail,Retail,30581,0.015,36477,0.128,26662,558000,6200,Loft,BE,40
29,NW,bachelor,psychology,SocialCare,35790,0.021,24535,0.088,49130,419253,6873,Maisonette,BW,19
24,BW,none,none,Service,30170,0.019,39514,0.066,28729,332640,3360,Apartment,NW,18
28,HE,bachelor,business,Finance,46993,0.064,25285,0.212,43232,437360,5467,Loft,BY,6
24,HH,apprenticeship,SkilledTrade,SkilledTrade,35409,0.025,23465,0.051,37656,645696,5472,Apartment,HH,36
20,HE,master,data_science,STEM,80272,0.073,44128,0.245,15196,381276,10591,Penthouse,BE,2
22,NW,bachelor,engineering,STEM,54440,0.061,34166,0.159,38123,505967,6571,Maisonette,HE,7
24,BE,apprenticeship,Logistics,Logistics,28415,0.016,27682,0.132,1529,270135,3915,Apartment,HH,11
23,HH,none,none,Service,32767,0.018,29175,0.094,20220,228270,7609,Penthouse,BW,6
28,HH,none,none,SkilledTrade,34772,0.034,64348,0.13,25518,410187,5619,Apartment,HH,12
29,HE,apprenticeship,Logistics,Logistics,28662,0.021,42320,0.128,3272,657758,10609,Penthouse,BE,40
26,BE,apprenticeship,Logistics,Logistics,35062,0.019,26732,0.123,42987,573459,8311,Loft,HH,38
30,BY,none,none,TechSelfTaught,48258,0.049,5521,0.181,2210,151527,2859,Loft,BW,3
20,BW,master,psychology,SocialCare,35962,0.02,5459,0.067,2597,730917,10593,Loft,NW,40
21,BW,master,engineering,STEM,60733,0.061,9273,0.239,46318,676026,6318,Maisonette,BY,7
30,BW,none,none,SkilledTrade,35348,0.024,41521,0.119,28169,204608,6394,Maisonette,HH,0
22,BY,apprenticeship,Mechatronics,Mechatronics,35732,0.022,5296,0.142,35926,419253,6873,Maisonette,BW,18
29,BE,none,none,SkilledTrade,32106,0.035,26596,0.067,43534,1086930,9290,Loft,NW,40
30,NW,bachelor,business,Finance,47363,0.044,40457,0.247,12610,1110899,10999,Maisonette,NW,25
19,BY,master,healthcare,Healthcare,39305,0.038,11370,0.144,12674,109260,3642,Penthouse,BW,2
23,BW,master,economics,Finance,50114,0.059,36360,0.195,34255,497490,10815,Maisonette,HE,6
28,BE,master,education,Education,40618,0.026,60553,0.059,7873,674829,6957,Penthouse,HH,29
23,BE,master,mathematics,STEM,56863,0.076,19143,0.106,44301,353738,4594,Apartment,BY,7
27,NW,apprenticeship,Retail,Retail,31882,0.03,42272,0.059,27186,1110899,10999,Maisonette,NW,40
19,HE,apprenticeship,Retail,Retail,30161,0.038,34535,0.093,989,422170,5705,Penthouse,NW,15
26,HH,master,economics,Finance,62322,0.058,14244,0.226,34077,278768,7336,Apartment,NW,3
29,NW,bachelor,psychology,SocialCare,35616,0.027,562,0.065,11635,229026,5586,Penthouse,BY,16
19,BW,none,none,TechSelfTaught,50936,0.051,24953,0.133,43316,574680,4789,Apartment,HE,11
27,BW,bachelor,mathematics,STEM,56215,0.054,61178,0.23,526,187978,3241,Apartment,BE,0
23,BE,bachelor,education,Education,43015,0.025,2040,0.091,36034,270135,3915,Apartment,HH,12
20,NW,bachelor,computer_science,STEM,53007,0.077,1500,0.23,7066,338240,5285,Apartment,HH,5
18,HH,apprenticeship,SkilledTrade,SkilledTrade,39738,0.014,23965,0.082,20875,243342,7374,Apartment,BY,8
23,BE,apprenticeship,Mechatronics,Mechatronics,33306,0.018,2356,0.145,40566,264252,4636,Penthouse,HH,10
26,BW,master,social_sciences,SocialCare,38276,0.029,25060,0.063,40880,598000,9200,Apartment,NW,27
27,HH,bachelor,computer_science,STEM,50484,0.067,13111,0.22,32836,151527,2859,Loft,BW,2
18,BY,apprenticeship,Logistics,Logistics,31914,0.027,34196,0.099,43694,406033,7661,Apartment,BE,18
28,HH,master,computer_science,STEM,60606,0.077,39471,0.222,37865,332640,3360,Apartment,NW,2
20,BY,bachelor,arts_humanities,Arts,35815,0.011,10380,0.063,26636,865980,10188,Loft,HH,40
20,HH,bachelor,engineering,STEM,49583,0.073,29761,0.213,29509,919448,9994,Penthouse,BW,12
27,BE,master,psychology,SocialCare,35440,0.022,13991,0.08,31066,372555,7305,Maisonette,HH,18
24,BE,master,psychology,SocialCare,38470,0.024,38456,0.078,38809,254082,2703,Maisonette,BW,4
24,BY,none,none,SkilledTrade,30390,0.033,17188,0.131,31188,919448,9994,Penthouse,BW,40
24,HH,apprenticeship,Mechatronics,Mechatronics,42100,0.026,16429,0.079,27399,1040052,9204,Loft,NW,40
21,BW,none,none,SkilledTrade,44352,0.023,38539,0.096,37556,255654,4058,Loft,BW,3
20,BY,apprenticeship,Retail,Retail,31235,0.034,48633,0.115,27257,286770,8690,Maisonette,BE,5
27,NW,none,none,SkilledTrade,35875,0.038,6984,0.134,19114,598000,9200,Apartment,NW,20
19,HE,apprenticeship,Mechatronics,Mechatronics,35247,0.039,39044,0.112,2039,151527,2859,Loft,BW,0
24,BY,master,arts_humanities,Arts,39741,0.019,7766,0.047,24561,265668,5109,Maisonette,HE,20
30,HE,bachelor,economics,Finance,42962,0.047,1693,0.148,48763,791896,10024,Loft,NW,19
20,BW,bachelor,engineering,STEM,58055,0.07,45237,0.216,22791,127264,3977,Maisonette,NW,0
26,BY,master,education,Education,50185,0.028,12258,0.051,15290,497490,10815,Maisonette,HE,24
27,NW,apprenticeship,SkilledTrade,SkilledTrade,36400,0.037,7303,0.066,10377,750165,11541,Loft,BW,32
28,HH,bachelor,computer_science,STEM,59537,0.058,27980,0.164,1741,384426,4746,Maisonette,BY,5
23,NW,master,economics,Finance,67304,0.069,8054,0.163,42670,229158,3951,Loft,BW,4
24,NW,apprenticeship,Mechatronics,Mechatronics,43211,0.017,13166,0.084,26661,595930,5182,Apartment,NW,33
19,HH,bachelor,education,Education,38380,0.025,42342,0.054,227,551430,6127,Apartment,HH,24
27,BY,master,healthcare,Healthcare,44985,0.026,39590,0.116,28596,437360,5467,Loft,BY,9
23,HE,master,data_science,STEM,62312,0.079,35018,0.173,48092,254082,2703,Maisonette,BW,2
28,NW,bachelor,computer_science,STEM,62223,0.06,5462,0.175,32472,704880,6408,Loft,NW,10
21,BW,master,data_science,STEM,67562,0.064,13057,0.224,18588,127264,3977,Maisonette,NW,1
27,BE,none,none,Service,28982,0.025,43942,0.065,32985,328358,8641,Apartment,HE,15
26,NW,master,engineering,STEM,69132,0.056,41361,0.125,32415,338240,5285,Apartment,HH,3
22,BW,master,psychology,SocialCare,45316,0.021,37527,0.063,39664,517235,7285,Apartment,BY,19
29,HE,bachelor,education,Education,42247,0.024,34576,0.097,15767,333216,2848,Loft,HE,8
30,BE,bachelor,social_sciences,SocialCare,41117,0.021,16001,0.097,5569,704880,6408,Loft,NW,37
27,BW,none,none,Service,24741,0.017,53410,0.058,1917,127264,3977,Maisonette,NW,0
22,BW,master,economics,Finance,66924,0.057,54355,0.218,39077,412844,7118,Loft,BY,2
23,HE,apprenticeship,Mechatronics,Mechatronics,38806,0.019,329,0.087,33724,199276,4529,Maisonette,NW,11
25,NW,master,mathematics,STEM,74979,0.061,40179,0.234,40161,107900,4316,Maisonette,BY,0
27,BY,none,none,Sales,37691,0.038,56522,0.065,21670,168704,2636,Maisonette,BY,0
28,HE,master,psychology,SocialCare,38228,0.025,19011,0.081,4647,420168,7503,Maisonette,HE,17
23,BE,bachelor,economics,Finance,54626,0.062,33404,0.228,28896,730917,10593,Loft,NW,9
27,HE,bachelor,psychology,SocialCare,39615,0.02,37029,0.052,34940,355607,9611,Maisonette,HH,15
30,BY,bachelor,computer_science,STEM,62036,0.06,12589,0.239,13450,517914,7506,Loft,HE,6
19,NW,master,economics,Finance,67953,0.052,36959,0.121,28329,1218048,11712,Loft,HE,16
19,BY,none,none,TechSelfTaught,42911,0.066,3013,0.117,30524,328358,8641,Apartment,HE,9
20,HE,apprenticeship,OfficeAdmin,OfficeAdmin,37748,0.026,12274,0.144,47068,888118,11242,Loft,NW,40
24,HH,apprenticeship,Logistics,Logistics,28270,0.015,1619,0.134,43482,338523,5939,Apartment,BW,28
24,HH,master,business,Finance,63290,0.041,32345,0.214,4820,732360,8616,Penthouse,HE,10
18,BE,bachelor,education,Education,43515,0.025,40605,0.053,7760,794020,10730,Loft,BE,34
26,HE,bachelor,business,Finance,54538,0.066,43075,0.145,30972,1068080,10270,Loft,BY,15
28,NW,none,none,SkilledTrade,34278,0.022,7626,0.064,8451,356577,9143,Maisonette,BW,23
26,BY,apprenticeship,Logistics,Logistics,30035,0.03,15478,0.141,40110,412844,7118,Loft,BY,19
27,HH,bachelor,mathematics,STEM,49172,0.064,42042,0.126,8693,317044,6097,Apartment,HE,4
19,HE,master,healthcare,Healthcare,51167,0.021,31555,0.12,2746,583362,7202,Maisonette,HH,18
23,HH,apprenticeship,SkilledTrade,SkilledTrade,42455,0.019,36227,0.117,24127,1090260,10095,Penthouse,HE,40
28,NW,apprenticeship,OfficeAdmin,OfficeAdmin,31355,0.033,67070,0.07,41402,1068080,10270,Loft,BY,40
22,BY,none,none,TechSelfTaught,46995,0.069,21943,0.187,9708,167376,5072,Maisonette,BW,2
28,HE,none,none,SkilledTrade,39589,0.033,16855,0.146,7263,882446,10261,Apartment,BE,32
21,BY,none,none,SkilledTrade,39949,0.021,5749,0.149,4561,638280,5910,Apartment,HE,34
23,BE,master,arts_humanities,Arts,30813,0.012,45505,0.031,17640,953760,9935,Loft,HE,40
25,BE,master,healthcare,Healthcare,40656,0.023,55853,0.116,33538,489190,4615,Loft,HH,18
26,HE,apprenticeship,Retail,Retail,24129,0.014,39912,0.106,16707,357595,4207,Maisonette,BY,40
27,BW,apprenticeship,Mechatronics,Mechatronics,36029,0.022,12442,0.086,22310,420168,7503,Maisonette,HE,19
19,NW,apprenticeship,SkilledTrade,SkilledTrade,38404,0.011,11352,0.082,3930,338240,5285,Apartment,HH,17
27,HE,none,none,Service,23758,0.027,54725,0.089,15278,1068080,10270,Loft,BY,40
29,BY,bachelor,education,Education,43279,0.022,58587,0.112,45175,412844,7118,Loft,BY,9
26,BW,apprenticeship,Logistics,Logistics,32818,0.035,44803,0.073,44874,251559,3267,Maisonette,NW,3
29,NW,none,none,SkilledTrade,44234,0.031,22552,0.072,4462,221256,6146,Maisonette,HE,7
25,BW,master,computer_science,STEM,79281,0.073,48425,0.209,4517,208737,7731,Apartment,BE,0
25,HH,bachelor,education,Education,41217,0.029,25188,0.079,24364,406033,7661,Apartment,BE,14
23,HE,apprenticeship,SkilledTrade,SkilledTrade,41132,0.016,29842,0.108,47114,265668,5109,Maisonette,HE,5
